大限/流年,天干,地支,大限宮位,本命宮位,主星1,主星1本命四化,主星1大限四化,主星1流年四化,主星2,主星2本命四化,主星2大限四化,主星2流年四化,本命祿存,大限祿存,流年祿存,本命擎羊,大限擎羊,流年擎羊,本命陀羅,大限陀羅,流年陀羅,火星,鈴星,地空,地劫,本命紅鸞,流年紅鸞,本命天喜,流年天喜,文昌,文昌本命四化,文昌大限四化,文昌流年四化,文曲,文曲本命四化,文曲大限四化,文曲流年四化,左輔,左輔本命四化,左輔大限四化,左輔流年四化,右弼,右弼本命四化,右弼大限四化,右弼流年四化,boshi
2057,癸,酉,大疾,田宅,天同, ,祿,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2057,甲,戌,大財,官祿,武曲,祿, , , , , , , , , , , , , , , , ,1, , , , , , ,1, ,科, , , , , , , , , , , , , ,將軍
2057,乙,亥,大子,僕役,太陽, , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,奏書
2058,丙,子,大夫,遷移,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2058,丁,丑,大兄,疾厄,天機, ,權,忌, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,喜神
2058,丙,寅,大命,財帛,紫微, , , ,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2058,丁,卯,大父,子女,太陰, , ,權, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2058,戊,辰,大福,夫妻,貪狼,權, ,祿, , , , , , , , , , , ,1,1, , , , , , , , , , , , ,1,忌, , , , , , , , , , ,伏兵
2058,己,巳,大田,兄弟,巨門, , , , , , , , ,1,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2058,庚,午,大官,命宮,廉貞, ,忌, ,天相, , , ,1, , , ,1,1, , , , , , , ,1, , , , , , , , , , , , , , , ,1, , ,科,博士
2058,辛,未,大僕,父母,天梁,科, , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,力士
2058,壬,申,大遷,福德,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
2058,癸,酉,大疾,田宅,天同, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2058,甲,戌,大財,官祿,武曲,祿, , , , , , , , , , , , , , , , ,1, , , , , , ,1, ,科, , , , , , , , , , , , , ,將軍
2058,乙,亥,大子,僕役,太陽, , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,奏書
2059,丙,子,大夫,遷移,破軍, , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,蜚廉
2059,丁,丑,大兄,疾厄,天機, ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2059,丙,寅,大命,財帛,紫微, , , ,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2059,丁,卯,大父,子女,太陰, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2059,戊,辰,大福,夫妻,貪狼,權, ,權, , , , , , , , , , , ,1, , , , , , , , , , , , , ,1,忌, ,忌, , , , , , , , ,伏兵
2059,己,巳,大田,兄弟,巨門, , , , , , , , ,1, , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,官符
2059,庚,午,大官,命宮,廉貞, ,忌, ,天相, , , ,1, ,1, ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,博士
2059,辛,未,大僕,父母,天梁,科, ,科, , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2059,壬,申,大遷,福德,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
2059,癸,酉,大疾,田宅,天同, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2059,甲,戌,大財,官祿,武曲,祿, ,祿, , , , , , , , , , , , , , ,1, , , , , , ,1, ,科, , , , , , , , , , , , , ,將軍
2059,乙,亥,大子,僕役,太陽, , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,奏書
2060,丙,子,大夫,遷移,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2060,丁,丑,大兄,疾厄,天機, ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2060,丙,寅,大命,財帛,紫微, , , ,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2060,丁,卯,大父,子女,太陰, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2060,戊,辰,大福,夫妻,貪狼,權, , , , , , , , , , , , , ,1, , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,伏兵
2060,己,巳,大田,兄弟,巨門, , , , , , , , ,1, , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , ,官符
2060,庚,午,大官,命宮,廉貞, ,忌, ,天相, , ,忌,1, , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,博士
2060,辛,未,大僕,父母,天梁,科, , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,力士
2060,壬,申,大遷,福德,七殺, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
2060,癸,酉,大疾,田宅,天同, ,祿,科, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2060,甲,戌,大財,官祿,武曲,祿, ,權, , , , , , , , , , , , , , ,1, , , , , , ,1, ,科, , , , , , , , , , , , , ,將軍
2060,乙,亥,大子,僕役,太陽, , ,祿, , , , , , , , , , , , , , , ,1,1, ,1, , , , , , , , , , , , , , , , , , ,奏書
2061,丙,子,大夫,遷移,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2061,丁,丑,大兄,疾厄,天機, ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2061,丙,寅,大命,財帛,紫微, , , ,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2061,丁,卯,大父,子女,太陰, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2061,戊,辰,大福,夫妻,貪狼,權, , , , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,忌, ,科, , , , , , , , ,伏兵
2061,己,巳,大田,兄弟,巨門, , ,祿, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2061,庚,午,大官,命宮,廉貞, ,忌, ,天相, , , ,1, , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,博士
2061,辛,未,大僕,父母,天梁,科, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2061,壬,申,大遷,福德,七殺, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,青龍
2061,癸,酉,大疾,田宅,天同, ,祿, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2061,甲,戌,大財,官祿,武曲,祿, , , , , , , , , , , ,1, , , , ,1, , , , , , ,1, ,科,忌, , , , , , , , , , , , ,將軍
2061,乙,亥,大子,僕役,太陽, , ,權, , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,奏書
2062,丙,子,大夫,遷移,破軍, , , , , , , , , , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2062,丁,丑,大兄,疾厄,天機, ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2062,丙,寅,大命,財帛,紫微, , ,權,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2062,丁,卯,大父,子女,太陰, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , ,大耗
2062,戊,辰,大福,夫妻,貪狼,權, , , , , , , , , , , , , ,1, , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,伏兵
2062,己,巳,大田,兄弟,巨門, , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2062,庚,午,大官,命宮,廉貞, ,忌, ,天相, , , ,1, , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,博士
2062,辛,未,大僕,父母,天梁,科, ,祿, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2062,壬,申,大遷,福德,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,科, , , , ,青龍
2062,癸,酉,大疾,田宅,天同, ,祿, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,小耗
2062,甲,戌,大財,官祿,武曲,祿, ,忌, , , , , , , , , , , , ,1, ,1, , , , , , ,1, ,科, , , , , , , , , , , , , ,將軍
2062,乙,亥,大子,僕役,太陽, , , , , , , , , ,1, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,奏書
2063,丙,子,大夫,遷移,破軍, , ,祿, , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2063,丁,丑,大兄,疾厄,天機, ,權, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2063,丙,寅,大命,財帛,紫微, , , ,天府, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,病符
2063,丁,卯,大父,子女,太陰, , ,科, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2063,戊,辰,大福,夫妻,貪狼,權, ,忌, , , , , , , , , , , ,1, , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,伏兵
2063,己,巳,大田,兄弟,巨門, , ,權, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2063,庚,午,大官,命宮,廉貞, ,忌, ,天相, , , ,1, , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,博士
2063,辛,未,大僕,父母,天梁,科, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2063,壬,申,大遷,福德,七殺, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,青龍
2063,癸,酉,大疾,田宅,天同, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2063,甲,戌,大財,官祿,武曲,祿, , , , , , , , , , , , , , , , ,1, , , , , , ,1, ,科, , , , , , , , , , , , , ,將軍
2063,乙,亥,大子,僕役,太陽, , , , , , , , , , , , , , , ,1, , ,1,1, , , , , , , , , , , , , , , , , , , , ,奏書
10限,丙,子,大子,遷移,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
10限,丁,丑,大夫,疾厄,天機, ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
10限,丙,寅,大兄,財帛,紫微, , , ,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
10限,丁,卯,大命,子女,太陰, ,祿, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
10限,戊,辰,大父,夫妻,貪狼,權, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,伏兵
10限,己,巳,大福,兄弟,巨門, ,忌, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,官符
10限,庚,午,大田,命宮,廉貞, , , ,天相, , , ,1,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,博士
10限,辛,未,大官,父母,天梁,科, , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
10限,壬,申,大僕,福德,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
10限,癸,酉,大遷,田宅,天同, ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
10限,甲,戌,大疾,官祿,武曲,祿, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,將軍
10限,乙,亥,大財,僕役,太陽, , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,奏書
2064,丙,子,大子,遷移,破軍, , ,權, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2064,丁,丑,大夫,疾厄,天機, ,科, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2064,丙,寅,大兄,財帛,紫微, , , ,天府, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2064,丁,卯,大命,子女,太陰, ,祿, , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2064,戊,辰,大父,夫妻,貪狼,權, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,伏兵
2064,己,巳,大福,兄弟,巨門, ,忌, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2064,庚,午,大田,命宮,廉貞, , ,祿,天相, , , ,1,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,博士
2064,辛,未,大官,父母,天梁,科, , , , , , , , , ,1,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,力士
2064,壬,申,大僕,福德,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
2064,癸,酉,大遷,田宅,天同, ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2064,甲,戌,大疾,官祿,武曲,祿, ,科, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,將軍
2064,乙,亥,大財,僕役,太陽, , ,忌, , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,奏書
2065,丙,子,大子,遷移,破軍, , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,蜚廉
2065,丁,丑,大夫,疾厄,天機, ,科,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2065,丙,寅,大兄,財帛,紫微, , ,科,天府, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,病符
2065,丁,卯,大命,子女,太陰, ,祿,忌, , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2065,戊,辰,大父,夫妻,貪狼,權, , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,伏兵
2065,己,巳,大福,兄弟,巨門, ,忌, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2065,庚,午,大田,命宮,廉貞, , , ,天相, , , ,1,1, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , ,博士
2065,辛,未,大官,父母,天梁,科, ,權, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2065,壬,申,大僕,福德,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
2065,癸,酉,大遷,田宅,天同, ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2065,甲,戌,大疾,官祿,武曲,祿, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,將軍
2065,乙,亥,大財,僕役,太陽, , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,奏書
2066,丙,子,大子,遷移,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2066,丁,丑,大夫,疾厄,天機, ,科,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2066,丙,寅,大兄,財帛,紫微, , , ,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2066,丁,卯,大命,子女,太陰, ,祿, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2066,戊,辰,大父,夫妻,貪狼,權, , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1,忌, , , , , , , , , , ,伏兵
2066,己,巳,大福,兄弟,巨門, ,忌, , , , , , , ,1, , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2066,庚,午,大田,命宮,廉貞, , ,忌,天相, , , ,1,1, , , ,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,博士
2066,辛,未,大官,父母,天梁,科, , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2066,壬,申,大僕,福德,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
2066,癸,酉,大遷,田宅,天同, ,權,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2066,甲,戌,大疾,官祿,武曲,祿, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , ,科, , , , , , , , , , , , ,將軍
2066,乙,亥,大財,僕役,太陽, , , , , , , , , , , , , , , , , , ,1,1, , , ,1, , , , , , , , , , , , , , , , ,奏書
2067,丙,子,大子,遷移,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2067,丁,丑,大夫,疾厄,天機, ,科,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2067,丙,寅,大兄,財帛,紫微, , , ,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2067,丁,卯,大命,子女,太陰, ,祿,祿, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2067,戊,辰,大父,夫妻,貪狼,權, , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1,忌, , , , , , , , , , ,伏兵
2067,己,巳,大福,兄弟,巨門, ,忌,忌, , , , , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , ,官符
2067,庚,午,大田,命宮,廉貞, , , ,天相, , , ,1,1,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,博士
2067,辛,未,大官,父母,天梁,科, , , , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2067,壬,申,大僕,福德,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
2067,癸,酉,大遷,田宅,天同, ,權,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2067,甲,戌,大疾,官祿,武曲,祿, , , , , , , , , , , , , , , , ,1, , , , , ,1,1, , , , , , , , , , , , , , , ,將軍
2067,乙,亥,大財,僕役,太陽, , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,奏書
2068,丙,子,大子,遷移,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2068,丁,丑,大夫,疾厄,天機, ,科,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2068,丙,寅,大兄,財帛,紫微, , , ,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2068,丁,卯,大命,子女,太陰, ,祿,權, , , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,大耗
2068,戊,辰,大父,夫妻,貪狼,權, ,祿, , , , , , , , , , , , ,1, , , , , , , , , , , , ,1,忌, , , , , , , , , , ,伏兵
2068,己,巳,大福,兄弟,巨門, ,忌, , , , , , , ,1, , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2068,庚,午,大田,命宮,廉貞, , , ,天相, , , ,1,1, , , ,1, , , , , , , ,1, , , , , , , , , , , , , , , ,1, , ,科,博士
2068,辛,未,大官,父母,天梁,科, , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2068,壬,申,大僕,福德,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
2068,癸,酉,大遷,田宅,天同, ,權, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,小耗
2068,甲,戌,大疾,官祿,武曲,祿, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,將軍
2068,乙,亥,大財,僕役,太陽, , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,奏書
2069,丙,子,大子,遷移,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2069,丁,丑,大夫,疾厄,天機, ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2069,丙,寅,大兄,財帛,紫微, , , ,天府, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,病符
2069,丁,卯,大命,子女,太陰, ,祿, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2069,戊,辰,大父,夫妻,貪狼,權, ,權, , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌, ,忌, , , , , , , , ,伏兵
2069,己,巳,大福,兄弟,巨門, ,忌, , , , , , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , ,官符
2069,庚,午,大田,命宮,廉貞, , , ,天相, , , ,1,1,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,博士
2069,辛,未,大官,父母,天梁,科, ,科, , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2069,壬,申,大僕,福德,七殺, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,青龍
2069,癸,酉,大遷,田宅,天同, ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2069,甲,戌,大疾,官祿,武曲,祿, ,祿, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,將軍
2069,乙,亥,大財,僕役,太陽, , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,奏書
2070,丙,子,大子,遷移,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2070,丁,丑,大夫,疾厄,天機, ,科, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,喜神
2070,丙,寅,大兄,財帛,紫微, , , ,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2070,丁,卯,大命,子女,太陰, ,祿, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2070,戊,辰,大父,夫妻,貪狼,權, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,伏兵
2070,己,巳,大福,兄弟,巨門, ,忌, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2070,庚,午,大田,命宮,廉貞, , , ,天相, , ,忌,1,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,博士
2070,辛,未,大官,父母,天梁,科, , , , , , , , , ,1,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,力士
2070,壬,申,大僕,福德,七殺, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
2070,癸,酉,大遷,田宅,天同, ,權,科, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2070,甲,戌,大疾,官祿,武曲,祿, ,權, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,將軍
2070,乙,亥,大財,僕役,太陽, , ,祿, , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,奏書
2071,丙,子,大子,遷移,破軍, , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,蜚廉
2071,丁,丑,大夫,疾厄,天機, ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2071,丙,寅,大兄,財帛,紫微, , , ,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2071,丁,卯,大命,子女,太陰, ,祿, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2071,戊,辰,大父,夫妻,貪狼,權, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌, ,科, , , , , , , , ,伏兵
2071,己,巳,大福,兄弟,巨門, ,忌,祿, , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2071,庚,午,大田,命宮,廉貞, , , ,天相, , , ,1,1, , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , ,博士
2071,辛,未,大官,父母,天梁,科, , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2071,壬,申,大僕,福德,七殺, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,青龍
2071,癸,酉,大遷,田宅,天同, ,權, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2071,甲,戌,大疾,官祿,武曲,祿, , , , , , , , , , , ,1, , , , ,1, , , , , , ,1, , ,忌, , , , , , , , , , , , ,將軍
2071,乙,亥,大財,僕役,太陽, , ,權, , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,奏書
2072,丙,子,大子,遷移,破軍, , , , , , , , , , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2072,丁,丑,大夫,疾厄,天機, ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2072,丙,寅,大兄,財帛,紫微, , ,權,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2072,丁,卯,大命,子女,太陰, ,祿, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2072,戊,辰,大父,夫妻,貪狼,權, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌, , , , , , , , , , ,伏兵
2072,己,巳,大福,兄弟,巨門, ,忌, , , , , , , , , , , ,1,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,官符
2072,庚,午,大田,命宮,廉貞, , , ,天相, , , ,1,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,博士
2072,辛,未,大官,父母,天梁,科, ,祿, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2072,壬,申,大僕,福德,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,科, , , , ,青龍
2072,癸,酉,大遷,田宅,天同, ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2072,甲,戌,大疾,官祿,武曲,祿, ,忌, , , , , , , , , , , , ,1, ,1, , , , , , ,1, , , , , , , , , , , , , , , ,將軍
2072,乙,亥,大財,僕役,太陽, , , , , , , , , ,1, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,奏書
